1n,2n,3n,4n,5n,6r,7r,8r,9r,10r,11r,12n,13n,14n,15n,16n,17n,18n,19n,20n,21n,22n,23n,24n,25n,26n,27n,28n,29n,30n,31n,32n,33n,34n,35n,36r,37r,38r,39r,40r,41r,42r,43r,44r,45r,46r,47r,48r,49r,50r,51r,52r,53r,54r,55r,56r,57r,58r,59r,60r,61r,62r,63r,64r,65r,66r,67r,68r,69r,70r,71r,72r,73r,74r,75r,76r,77r,78r,79r,80r,81r,82r,83r,84n,85n,86n,87n,88n,89n,90r,91r,92r,93r,94r,95r,96r,97r,98r,99r,100r,101r
0.1206919,0.6652413,0.04677762,0.2876563,0.2468702,0.4512406,0.712334,0.4589965,0.6710787,0.4439512,0.5789042,0.4047176,0.6799047,0.7056134,0.596583,0.5355207,0.6278606,0.5802979,0.5942164,0.6863263,0.5833026,0.5774599,0.2697135,0.04715644,0.3114009,0.01647904,0.2345558,0.1853846,0.3187168,0.188087,0.5600688,0.7720056,0.5938352,0.7079136,0.7699841,0.4717624,0.4989778,0.5621583,0.47325,0.4174604,0.4258067,0.712862,0.4390303,0.4665449,0.5528826,0.6483761,0.6944429,0.03257151,0.281899,0.3134249,0.3935021,0.5603352,0.5875881,0.3343292,0.2625208,0.4426447,0.5243235,0.7386084,0.4191283,0.6419147,0.403706,0.6241778,0.4328545,0.618346,0.04747641,0.1275031,0.2983333,0.4734444,0.01431505,0.08026548,0.7560642,0.6119059,0.4478034,0.3389089,0.4931518,0.6995317,0.6151505,0.7340334,0.3779175,0.5349418,0.5717993,0.6254681,0.6276073,0.7268131,0.3975427,0.718577,0.4516862,0.6160247,0.7757758,0.5363774,0.5075331,0.4273392,0.4965087,0.5479189,0.5258592,0.6467076,0.6073722,0.5758498,0.7307243,0.5126781,0.4021612
0.110778,0.6614747,0.04715265,0.2810332,0.2515615,0.4411092,0.7051691,0.4684945,0.6652706,0.4750641,0.5768091,0.3980693,0.6732445,0.7069679,0.6017198,0.5356073,0.6183411,0.6383832,0.5911062,0.6863912,0.578838,0.5819597,0.2626706,0.03856881,0.3312431,0.05432499,0.2231679,0.1563175,0.3218645,0.2837844,0.5568879,0.7857997,0.5834005,0.7025965,0.7768023,0.4816599,0.5082276,0.5688024,0.4676143,0.4327459,0.4252529,0.722607,0.4360985,0.4625906,0.553347,0.6524356,0.6931778,0.02610136,0.2883008,0.3264441,0.4022001,0.5664333,0.591576,0.3247685,0.2323243,0.4363854,0.4850712,0.7094305,0.3966584,0.6750652,0.3789225,0.621935,0.415366,0.5635305,0.06614769,0.127389,0.2835396,0.4513769,0.01913041,0.04527542,0.7558383,0.6600521,0.4391444,0.3436437,0.4899525,0.6911,0.6027094,0.745519,0.3563586,0.5202855,0.5644647,0.6852039,0.6364118,0.7149495,0.3632154,0.7119173,0.432555,0.6136523,0.7790989,0.5382448,0.5117517,0.4200612,0.4652792,0.5642345,0.5260882,0.6436657,0.6026781,0.5804655,0.7278222,0.5056206,0.4194916
0.1068979,0.6632885,0.0485097,0.2768727,0.2480231,0.4407644,0.7080746,0.4732012,0.6610584,0.4597956,0.5773264,0.3955144,0.6696011,0.7073231,0.5987861,0.5356884,0.6219285,0.6235965,0.5922913,0.6863562,0.5804397,0.5930498,0.255266,0.04170019,0.3238844,0.08133034,0.2172495,0.1666075,0.3247769,0.2590712,0.5506548,0.7792936,0.5867652,0.705513,0.788241,0.4792778,0.5068784,0.5721673,0.4710064,0.4274901,0.4250762,0.7208224,0.435336,0.459661,0.5519317,0.6539534,0.6927481,0.02196723,0.2914775,0.3301577,0.4117942,0.5722994,0.5888097,0.33211,0.2042237,0.4419701,0.4929233,0.7285535,0.3838126,0.6957402,0.3516929,0.6175533,0.4002098,0.576117,0.07657731,0.1207413,0.2687941,0.4660341,0.01295787,0.02833504,0.7542772,0.6812145,0.435293,0.348606,0.4901238,0.6892583,0.6070895,0.7489162,0.3697703,0.5121769,0.5496684,0.6961461,0.6427643,0.7200683,0.4088026,0.6894529,0.4114491,0.6030204,0.7760542,0.5374954,0.514361,0.4098778,0.4817089,0.6031926,0.5299624,0.6423638,0.6002038,0.589509,0.7280893,0.5045017,0.4257412
0.1144921,0.6591761,0.0456445,0.2838363,0.2580329,0.4391452,0.7027981,0.4780319,0.6563969,0.4652898,0.5769267,0.3933102,0.665945,0.7063838,0.6001737,0.5356073,0.6200582,0.6090465,0.5895523,0.6863562,0.5772598,0.5871817,0.2517559,0.03270664,0.3364355,0.06785836,0.2293059,0.1761137,0.327426,0.2349866,0.5536374,0.7911254,0.5847692,0.69958,0.7832695,0.4769161,0.5050179,0.5655005,0.4691672,0.4391461,0.4247915,0.7239941,0.4345953,0.4609661,0.5527762,0.6511964,0.6937701,0.01957088,0.2848393,0.3337042,0.4061036,0.5783339,0.5902665,0.3333373,0.2175668,0.425736,0.5020488,0.7064348,0.3907949,0.686042,0.3653511,0.6173987,0.3890814,0.5562135,0.05599928,0.1085718,0.2549719,0.4593935,0.01619814,0.03449734,0.747637,0.7003524,0.4311703,0.3539184,0.4911336,0.692987,0.5985402,0.7520733,0.3624945,0.5244338,0.5218312,0.672612,0.6403546,0.7079442,0.3513721,0.693158,0.4222848,0.6078396,0.7787641,0.5354978,0.5147046,0.3998123,0.4740803,0.581692,0.5312476,0.6447508,0.5977141,0.5852129,0.7285953,0.5040454,0.4319133
0.1035565,0.6568167,0.04824975,0.2742852,0.2760911,0.448469,0.6964165,0.487645,0.6503428,0.4702885,0.5771956,0.3935879,0.6619717,0.7080454,0.6073176,0.5358616,0.6135321,0.6664612,0.5879516,0.6862213,0.5740111,0.5998968,0.2511363,0.02185979,0.3308524,0.1099503,0.2054289,0.1351274,0.3322349,0.3094448,0.5476239,0.7945386,0.5828059,0.6894978,0.7915356,0.4848171,0.5091416,0.5826504,0.4642993,0.4448245,0.4247493,0.7248428,0.4327727,0.458796,0.5510389,0.6553608,0.6912367,0.01515639,0.2975424,0.3405383,0.4211721,0.5836146,0.5981224,0.3208364,0.1913275,0.4217999,0.4783367,0.7026634,0.3637773,0.7106076,0.3245137,0.614065,0.3775834,0.5511956,0.107385,0.09963421,0.2413332,0.4348615,0.04379518,0.02505268,0.7069423,0.717905,0.4172999,0.3655919,0.4906374,0.6874512,0.5900734,0.7548932,0.3492208,0.5047576,0.4658132,0.7112774,0.651273,0.6971173,0.3292696,0.6934307,0.3998732,0.5897306,0.7550498,0.5301354,0.5109855,0.3877633,0.4340498,0.623426,0.5326979,0.6409124,0.5921871,0.5943087,0.7289451,0.5034695,0.444014
0.09460032,0.6541873,0.05027282,0.2788128,0.2660221,0.4536535,0.6938089,0.4924484,0.6415038,0.4792085,0.577147,0.3956968,0.6537402,0.7088594,0.6054399,0.5356823,0.6167546,0.6527792,0.5860299,0.6862355,0.5755191,0.6074643,0.2509776,0.02082793,0.3379662,0.1249354,0.2108305,0.1228903,0.330062,0.3640319,0.5445205,0.79497,0.583172,0.6930556,0.792388,0.4857769,0.5104724,0.5793785,0.4625775,0.4559161,0.4240806,0.7257519,0.4337313,0.4574251,0.549411,0.6563142,0.6905925,0.01008983,0.2944496,0.3372026,0.4247734,0.5885049,0.5956244,0.3259287,0.1802609,0.4286762,0.4649397,0.6658545,0.377187,0.706817,0.3103641,0.6058735,0.3691053,0.538946,0.08471222,0.09821253,0.2297614,0.4425092,0.02660797,0.02399295,0.7384222,0.7450141,0.4220436,0.3716969,0.4923717,0.6854208,0.5943759,0.7601647,0.3419066,0.4920194,0.4960761,0.7049372,0.6554033,0.7022023,0.3187793,0.6928605,0.3882426,0.5960229,0.7626429,0.5221816,0.5067269,0.3596583,0.4464949,0.6638026,0.5388649,0.63831,0.5891618,0.6032829,0.7276506,0.5038112,0.4378073
0.09860894,0.6512812,0.04833121,0.2732884,0.2883414,0.4440442,0.6996874,0.4827659,0.6460677,0.4831047,0.5765324,0.3936542,0.6581545,0.7079004,0.603468,0.5357751,0.6151346,0.679588,0.5841792,0.6862706,0.5717422,0.615049,0.2511691,0.01691808,0.3362369,0.09490792,0.2012939,0.146535,0.3349166,0.3363709,0.5415663,0.7956524,0.5837639,0.6963614,0.7936711,0.4833786,0.5096041,0.575605,0.4657413,0.4502833,0.4231189,0.7255223,0.431655,0.4579071,0.5503488,0.6570522,0.6921101,0.0159982,0.3008065,0.3439993,0.4173395,0.5934601,0.5927278,0.3275521,0.1688319,0.4102428,0.4714795,0.6866323,0.3701389,0.7030247,0.3376189,0.60941,0.3612644,0.5467404,0.09668215,0.07529195,0.2222726,0.4259328,0.02321006,0.02229981,0.7203096,0.7330239,0.4266616,0.3597579,0.4941187,0.6831185,0.585706,0.7577005,0.3331577,0.4987872,0.519181,0.7177163,0.6467006,0.6922378,0.3398458,0.6892266,0.3773823,0.583677,0.7697207,0.5096726,0.4945781,0.3731127,0.4563336,0.644138,0.5458819,0.639646,0.595013,0.5988097,0.728112,0.5031853,0.4499829
0.0836473,0.6452041,0.05075248,0.2747041,0.3334579,0.4591523,0.6909852,0.5059832,0.6376753,0.4901087,0.5713331,0.3999162,0.6406328,0.7084147,0.6109137,0.5358497,0.6119735,0.7150069,0.5794706,0.6861289,0.5693878,0.632857,0.2555383,0.01283539,0.3160798,0.1385033,0.1947272,0.1105715,0.3408207,0.443429,0.5343141,0.7891105,0.5822758,0.6772316,0.7874706,0.4860534,0.5112495,0.5892334,0.4571614,0.4616463,0.4203282,0.726288,0.4298973,0.4569309,0.5470708,0.6572589,0.6884543,0.0145238,0.3035706,0.3475524,0.435681,0.5979556,0.6012027,0.317857,0.1351779,0.4035291,0.4492857,0.6614872,0.346976,0.7151185,0.2975982,0.6023054,0.3422456,0.5305116,0.1435034,0.08140104,0.2140931,0.418187,0.0691918,0.02955009,0.6737238,0.7629647,0.4074633,0.3846235,0.4987339,0.6769016,0.577629,0.7623674,0.3017521,0.4695939,0.4600179,0.7243217,0.6651808,0.6855034,0.2975161,0.6754174,0.3655269,0.5779542,0.7474956,0.4899492,0.4922349,0.346531,0.4226523,0.7032154,0.5880126,0.6368546,0.5861815,0.6076719,0.7328995,0.5016682,0.4612742
0.08990675,0.6483246,0.05143493,0.2733972,0.3019398,0.4702445,0.6882762,0.5018101,0.6323858,0.4865558,0.5753757,0.4054409,0.6497048,0.708863,0.6121016,0.5358497,0.6087663,0.692028,0.581947,0.6861639,0.5676187,0.6238246,0.2582371,0.01798042,0.3077346,0.161211,0.1976957,0.0967792,0.3441074,0.390881,0.5379138,0.7923962,0.5810253,0.6814358,0.7910245,0.4863024,0.511286,0.5857702,0.4591734,0.4742616,0.4211802,0.7259519,0.430859,0.4564611,0.5478488,0.6555768,0.6898283,0.01425664,0.3065545,0.3507409,0.43986,0.6056413,0.6016508,0.311372,0.1469096,0.4156191,0.4402389,0.6263157,0.3563348,0.7152207,0.2742676,0.5978129,0.3481364,0.5248342,0.1302233,0.08107601,0.2068769,0.4038499,0.08058601,0.02283465,0.6672581,0.7551641,0.4021447,0.3910708,0.5015414,0.680867,0.5815751,0.7642871,0.3130191,0.4778032,0.4388553,0.7360887,0.6603351,0.6872255,0.2887303,0.6833526,0.3423962,0.5731993,0.7424197,0.487327,0.4797322,0.3239194,0.4092104,0.6841953,0.5716634,0.6340796,0.5798063,0.6121485,0.730397,0.5019303,0.4664634
0.07820697,0.641825,0.05044562,0.2758957,0.3170096,0.4648483,0.6862122,0.4973934,0.6349364,0.4932957,0.5735738,0.412343,0.6452625,0.7092368,0.6093857,0.5359306,0.610265,0.7032838,0.5771277,0.686157,0.566543,0.6418071,0.257775,0.02870911,0.3245202,0.1514117,0.1913591,0.08148082,0.3377281,0.4179257,0.5300794,0.7842599,0.5823005,0.6855319,0.782922,0.4860877,0.5108423,0.592653,0.4607633,0.4680712,0.4221835,0.7270168,0.4290567,0.4561113,0.5486547,0.6567093,0.6890624,0.01391387,0.3090545,0.3545678,0.4304374,0.6019782,0.6006234,0.3155825,0.1575335,0.4034064,0.4576854,0.6430394,0.3377587,0.7119864,0.2851216,0.5997605,0.3546679,0.5353077,0.1178375,0.05788296,0.2076744,0.4110191,0.09400904,0.02411437,0.7070834,0.7689625,0.4126442,0.3779441,0.4964637,0.6787842,0.5737024,0.7659943,0.3226523,0.4856924,0.4357864,0.7303873,0.6697494,0.6824528,0.3083433,0.6896345,0.3532921,0.5693754,0.7403459,0.4892172,0.4582144,0.3343967,0.3954345,0.7195569,0.5567886,0.6354455,0.5829474,0.6166266,0.7351823,0.5025377,0.4556832
0.0723773,0.6306025,0.05022893,0.2809014,0.3696918,0.4800822,0.6842643,0.5167318,0.6305685,0.496497,0.5689928,0.4459759,0.6263342,0.7081109,0.6113023,0.5358956,0.6068572,0.7479313,0.5741463,0.6861711,0.5661485,0.6596386,0.2570336,0.05954429,0.3046645,0.1711006,0.1838855,0.05048932,0.3471513,0.484327,0.5253414,0.7749683,0.5806621,0.6640529,0.7752846,0.4869227,0.5096887,0.5958091,0.4543931,0.4864042,0.4167245,0.7284171,0.428205,0.4551642,0.546083,0.6512112,0.6874781,0.02271951,0.3159608,0.3588142,0.4440072,0.6089396,0.6020224,0.3021968,0.1240633,0.4019253,0.417322,0.6010075,0.3180953,0.6858272,0.2647498,0.597016,0.3363849,0.5190165,0.1915756,0.02952588,0.208266,0.3886973,0.1077089,0.03019655,0.6715345,0.7761423,0.389984,0.4047043,0.5042937,0.6750186,0.5698873,0.7686313,0.2906339,0.4412684,0.4103414,0.7447179,0.67784,0.6767191,0.2663233,0.6670352,0.3195053,0.5666072,0.7278917,0.4701786,0.4314859,0.3111337,0.3609935,0.7509543,0.6227158,0.6327578,0.5762327,0.6211168,0.7361036,0.5019562,0.4755346
0.05878063,0.6344668,0.04893786,0.2798469,0.3507846,0.4847376,0.6811274,0.5136071,0.6259378,0.4998453,0.5666232,0.433132,0.6312523,0.7071856,0.612119,0.5359132,0.6035724,0.737002,0.5709879,0.6862216,0.566263,0.6687239,0.2538281,0.04827939,0.30335,0.1690786,0.1889858,0.06717551,0.3541322,0.4661208,0.5200318,0.7770754,0.5821651,0.6683087,0.7784157,0.4881952,0.5106774,0.6029654,0.4533193,0.4802282,0.4191476,0.7275091,0.4263731,0.4526308,0.5463206,0.6484023,0.6879411,0.02125005,0.3139178,0.3644116,0.4484766,0.6142786,0.6034231,0.2988282,0.1249351,0.4045871,0.4292536,0.6102339,0.3280763,0.7021248,0.2539169,0.5966452,0.325445,0.5146064,0.1591102,0.04756797,0.2030405,0.3967704,0.1244092,0.04216995,0.6228333,0.7736391,0.3834664,0.4111679,0.5075541,0.6732957,0.5620921,0.7674263,0.2797278,0.4603889,0.4105304,0.7413841,0.6814474,0.6800348,0.2732077,0.6598359,0.3316231,0.5648026,0.7365841,0.4447806,0.4498422,0.3172211,0.3707691,0.7653332,0.6417357,0.6299073,0.5691841,0.6343302,0.7351054,0.501343,0.471026
0.06517778,0.6383306,0.04935808,0.2778979,0.3892664,0.4753434,0.6826413,0.5099276,0.6283379,0.5032317,0.564231,0.4220146,0.635995,0.7078146,0.6093845,0.5358323,0.6019779,0.7262101,0.5676218,0.6862355,0.5662971,0.6509835,0.2486942,0.03646614,0.2958285,0.1731241,0.1862987,0.03587954,0.3506344,0.498513,0.5143752,0.7803832,0.5839232,0.6727811,0.7734118,0.486195,0.5073118,0.599362,0.4555509,0.4932863,0.417665,0.7279671,0.4272761,0.4541523,0.5468616,0.6539005,0.6870589,0.02606365,0.3115321,0.3615649,0.4543043,0.6117926,0.6022272,0.3060561,0.1225438,0.4106842,0.40505,0.623109,0.3080611,0.7103721,0.2459513,0.5955095,0.3316275,0.5100273,0.174409,0.0569952,0.2070474,0.3797859,0.1157533,0.05288561,0.6169553,0.778154,0.396275,0.397925,0.5110545,0.6715196,0.5659598,0.7698112,0.2691326,0.450716,0.4030194,0.7455003,0.6738788,0.6785014,0.2807369,0.6518751,0.307971,0.5626284,0.7309166,0.4449441,0.4504179,0.3110722,0.3811346,0.7341473,0.6057294,0.6311941,0.5726706,0.6299436,0.734921,0.5018562,0.4794661
0.0384628,0.622158,0.05163214,0.279758,0.4306593,0.4976413,0.6758971,0.5198369,0.6193007,0.5068264,0.558268,0.4599424,0.6212451,0.706517,0.6065601,0.5358547,0.6005229,0.7583256,0.5595775,0.6864563,0.5662324,0.6765227,0.2359278,0.09837322,0.2936956,0.1701329,0.1792082,0.02176141,0.3607186,0.5134172,0.5082684,0.7724546,0.6005133,0.6597503,0.771605,0.4918492,0.5082816,0.6106192,0.4519434,0.5141845,0.4177383,0.728299,0.4237386,0.4481692,0.5462116,0.6421312,0.6849692,0.02819692,0.3195675,0.3677153,0.4642388,0.6158465,0.6049458,0.2937192,0.167345,0.4111746,0.3818667,0.5967695,0.2802698,0.6524459,0.231752,0.5919137,0.3192653,0.5016102,0.2089755,0.01636289,0.2125649,0.3467229,0.1391402,0.05561854,0.5673665,0.7778505,0.3690516,0.4307228,0.5237678,0.6693364,0.5578266,0.7723522,0.2371992,0.432378,0.3934977,0.7439541,0.6879897,0.6735471,0.2575512,0.6377673,0.2743911,0.5578313,0.7215073,0.4178247,0.3904316,0.312201,0.3536011,0.8099138,0.6899936,0.6256853,0.5616369,0.6386088,0.72922,0.5009735,0.483359
0.0462284,0.6260229,0.05091371,0.2802783,0.452318,0.4933756,0.6778312,0.5255023,0.6234632,0.5104991,0.5621855,0.4911612,0.6106844,0.7056598,0.599116,0.535878,0.5993538,0.7760772,0.5639203,0.6863,0.5665736,0.6896166,0.2289117,0.0851386,0.2879845,0.1581006,0.1761846,0.0230658,0.3574109,0.5124498,0.494812,0.7656057,0.5926151,0.6554134,0.7687773,0.4954441,0.5090688,0.6068155,0.4513456,0.507995,0.4149828,0.7287065,0.4250285,0.4506737,0.5461072,0.6391863,0.6855052,0.03087486,0.3176588,0.3735529,0.4683348,0.6182815,0.6030886,0.2960869,0.1386699,0.4086363,0.3720863,0.5829577,0.298806,0.6611639,0.2343227,0.5939965,0.3114693,0.4966858,0.2395791,0.01956022,0.2310045,0.3702429,0.1477424,0.06877836,0.5603549,0.775779,0.3612908,0.4246009,0.5197349,0.6649525,0.5570024,0.7716076,0.248455,0.4148403,0.388229,0.739774,0.6847843,0.6749242,0.2622035,0.6325677,0.2853819,0.5594645,0.7024031,0.3899001,0.4145178,0.3080554,0.3525414,0.780293,0.674821,0.6273086,0.5539888,0.6429128,0.7308912,0.5021601,0.4862557
0.05228487,0.6180983,0.05313747,0.2811506,0.4092064,0.4890621,0.679522,0.5226684,0.6213617,0.5142569,0.5601125,0.475058,0.6158935,0.7058418,0.6029754,0.5358724,0.5980879,0.7683199,0.555187,0.6863644,0.566398,0.6834123,0.2419379,0.07254469,0.2944211,0.1647754,0.1813947,0.01365224,0.3640847,0.5079042,0.5017875,0.768007,0.5872831,0.6510095,0.7677884,0.4994965,0.5111524,0.6143038,0.4524756,0.500742,0.4199136,0.7289091,0.4226844,0.4453326,0.5456338,0.6450009,0.686572,0.03424154,0.3205644,0.3704918,0.4602029,0.6173747,0.6033488,0.2937415,0.1489436,0.4149296,0.3924992,0.588708,0.2898527,0.6751048,0.2417519,0.589058,0.3037231,0.5057876,0.225252,0.01335206,0.2192056,0.3586054,0.1315968,0.06140804,0.6096228,0.7693882,0.3763146,0.4179889,0.5149202,0.666896,0.5595154,0.7707047,0.2587963,0.4234352,0.3784804,0.7338625,0.6907405,0.6722344,0.2589273,0.6444628,0.2964403,0.5610942,0.7122603,0.4258199,0.4156548,0.309492,0.3490593,0.7959201,0.6591839,0.6285618,0.5503992,0.6254899,0.7330545,0.5016223,0.4867904
0.03235485,0.6127176,0.05373479,0.2778664,0.4742144,0.5059146,0.6738539,0.5344122,0.6171593,0.5223818,0.5559521,0.5250371,0.6046866,0.7048438,0.5908219,0.535924,0.5956229,0.7820423,0.5501024,0.6864622,0.5665691,0.6988091,0.2230141,0.1116751,0.268304,0.1442873,0.172755,0.03645797,0.3674963,0.5078846,0.4797372,0.7611806,0.62925,0.6464631,0.762357,0.4937665,0.506411,0.620968,0.4509108,0.5205565,0.4227959,0.7294618,0.4207714,0.4393445,0.5470363,0.6348701,0.6836334,0.04043679,0.3222859,0.3868878,0.4759496,0.617825,0.6064271,0.294522,0.2247264,0.4126541,0.3637693,0.5667261,0.2710246,0.6257805,0.2320712,0.5857304,0.29506,0.4850103,0.2615799,0.03152346,0.2646604,0.3199319,0.1574766,0.06251669,0.5450124,0.7436671,0.3535739,0.4364279,0.5348536,0.6634493,0.5567486,0.7736225,0.2296232,0.4066428,0.3499084,0.722221,0.69324,0.667034,0.2570352,0.6250846,0.2651922,0.5560952,0.6852112,0.3560156,0.3361034,0.322187,0.3512938,0.8365715,0.7165703,0.6242919,0.5654829,0.6504027,0.7298845,0.5043964,0.4888347
0.01716119,0.6078274,0.05649416,0.2776974,0.4971497,0.5099493,0.6696138,0.5313905,0.6153314,0.5182287,0.5538797,0.5426458,0.5842757,0.7036858,0.5928259,0.535849,0.5946919,0.7872728,0.5391575,0.6866036,0.5663983,0.6944876,0.2184825,0.1252427,0.2759159,0.1355121,0.165822,0.05294869,0.3741517,0.5111501,0.471487,0.7555124,0.608069,0.6369575,0.7656441,0.5007372,0.5059225,0.6241806,0.4508061,0.5312862,0.4239756,0.728832,0.421851,0.4424122,0.5478182,0.6327007,0.6829108,0.03634335,0.3247408,0.376873,0.4795691,0.6189414,0.6087954,0.2947735,0.186625,0.4143335,0.3603857,0.5704926,0.2509522,0.6380334,0.2339158,0.5821515,0.2841981,0.47807,0.2506511,0.04872426,0.2864072,0.3068879,0.1684551,0.07766166,0.5217978,0.7594427,0.3377911,0.4425564,0.5274542,0.6596546,0.5569527,0.7742245,0.220737,0.3979088,0.3605146,0.7277953,0.6952526,0.6694193,0.2600503,0.6223842,0.2549375,0.551523,0.6776352,0.3405214,0.3618068,0.3159001,0.3551724,0.8226468,0.7286551,0.6212248,0.5578784,0.6466072,0.7285204,0.5029383,0.4905089
0.02193736,0.6021041,0.05665535,0.2786458,0.5176908,0.5017498,0.6718419,0.5284595,0.6138077,0.5266207,0.5514383,0.5078897,0.5915065,0.7050881,0.5958235,0.5358255,0.5968451,0.7859756,0.5445787,0.6865398,0.5666019,0.7023767,0.2150247,0.1405139,0.2819191,0.1508611,0.1693759,0.06945661,0.3707166,0.5048811,0.4874547,0.7497271,0.6181772,0.6418967,0.7585593,0.4984714,0.5052426,0.6177129,0.450926,0.5262036,0.4256879,0.7302228,0.4197985,0.4363261,0.5466107,0.6363471,0.684369,0.04436983,0.3239469,0.3810931,0.4722616,0.618974,0.607843,0.294787,0.2062205,0.4161473,0.3528439,0.5776323,0.2614814,0.6324232,0.2393246,0.578765,0.2732392,0.4908797,0.2575819,0.03791025,0.2451126,0.3334506,0.1800603,0.07235959,0.5312333,0.7580438,0.3455738,0.4487551,0.5311307,0.6612986,0.5577219,0.7729994,0.2110718,0.3890517,0.3702516,0.7194692,0.6971099,0.6708729,0.2575137,0.6290355,0.2574407,0.5539306,0.6929456,0.371536,0.3516042,0.3325323,0.3612348,0.8306571,0.7040638,0.6227652,0.5467152,0.654335,0.7287676,0.5054258,0.4919233
0.0139481,0.5900788,0.05908808,0.2786022,0.5772713,0.5217145,0.6654381,0.5413243,0.6114047,0.5353767,0.5463561,0.5785902,0.5982117,0.6988425,0.5896862,0.5359753,0.5937582,0.7830272,0.5332927,0.686758,0.5659947,0.7050648,0.2110718,0.1702936,0.2529589,0.1125393,0.158515,0.1045854,0.3777768,0.5033809,0.462541,0.7404518,0.6411947,0.6317496,0.7520983,0.4900431,0.5040312,0.6340269,0.4513979,0.5462974,0.4295142,0.7297267,0.4167805,0.4343994,0.5484928,0.6278731,0.6800734,0.04768436,0.3260576,0.3909391,0.4830318,0.6161729,0.6101066,0.2914264,0.2428543,0.4228433,0.3486331,0.5615658,0.2136582,0.5718845,0.2521747,0.575708,0.2463686,0.471025,0.260572,0.05576997,0.3378816,0.2814883,0.1921798,0.08597495,0.5092415,0.7095119,0.3304347,0.4611967,0.5383916,0.6569011,0.5590804,0.7759616,0.2053362,0.3692852,0.3383779,0.7052832,0.6998032,0.6574732,0.2624079,0.6201628,0.2525381,0.5458753,0.6709627,0.3125224,0.3234184,0.3813413,0.3897324,0.839412,0.7512569,0.6198428,0.5432754,0.6584012,0.7330763,0.5054932,0.4926651
0.01849677,0.5960757,0.05771538,0.2781798,0.5389163,0.5139582,0.6674919,0.544772,0.6104677,0.5309145,0.5436966,0.5604053,0.5767509,0.7011418,0.59025,0.5359004,0.5930902,0.7861817,0.5271603,0.6866674,0.5648769,0.7093537,0.2129512,0.1857413,0.2608341,0.120929,0.1625784,0.1228352,0.3853647,0.5024927,0.4536457,0.7448055,0.653882,0.6200975,0.7551129,0.5020645,0.5032969,0.6275843,0.4520499,0.5413294,0.431068,0.7300899,0.4177352,0.4306124,0.5490477,0.6299192,0.6807606,0.04855023,0.3257982,0.3953913,0.4907083,0.6141905,0.609962,0.2936887,0.2632308,0.4185348,0.3533611,0.5573354,0.2381863,0.5830317,0.2642033,0.5729223,0.2320627,0.4641143,0.2629696,0.06338824,0.3684477,0.2721702,0.2168459,0.1085792,0.5005228,0.7163823,0.3162002,0.4549195,0.5457354,0.6552386,0.5621519,0.7752914,0.2081032,0.3793335,0.326502,0.7217857,0.7007174,0.6648244,0.2660179,0.6174489,0.2522821,0.542688,0.6668418,0.3082157,0.3066102,0.3614374,0.367791,0.8352129,0.7618179,0.6182794,0.5400301,0.6674893,0.7315711,0.5050676,0.4926464
0.03157164,0.5836892,0.05935882,0.2790267,0.5583266,0.5179201,0.6634872,0.5378305,0.6126006,0.5398023,0.5489296,0.596885,0.5688405,0.6941121,0.5896911,0.5359753,0.592567,0.7789185,0.5211001,0.6868336,0.5655286,0.7073051,0.209619,0.1560064,0.2443204,0.128623,0.1537553,0.08785773,0.3813961,0.5024123,0.4441923,0.7368411,0.6672378,0.6262682,0.7491648,0.4972866,0.5046799,0.6307788,0.4534135,0.5363927,0.4276398,0.729633,0.4188126,0.4321515,0.5496527,0.6251831,0.6814946,0.0539479,0.326057,0.4001879,0.4868599,0.6115223,0.609293,0.2887785,0.2892658,0.4404203,0.3467619,0.5535395,0.2265875,0.6073154,0.2834427,0.5703235,0.2604671,0.4574836,0.2583506,0.07179976,0.3108248,0.29318,0.2044918,0.1257656,0.4919062,0.7238961,0.3229975,0.4674765,0.5420049,0.6583378,0.560374,0.7747149,0.1970605,0.3577233,0.3147067,0.7164397,0.698583,0.6613753,0.2713014,0.6149177,0.255657,0.548807,0.6619564,0.3280865,0.3055318,0.3450792,0.3770688,0.8381927,0.7402729,0.6169876,0.5368716,0.6625943,0.7341628,0.5049885,0.4916785
0.05536181,0.5692518,0.06362007,0.2818121,0.5939835,0.5255589,0.6576465,0.5485631,0.6093288,0.5444027,0.5382802,0.6353327,0.5601112,0.688648,0.5945495,0.5360502,0.5910137,0.7726105,0.5036559,0.6869103,0.5633617,0.714543,0.2070668,0.1993922,0.2362078,0.0780395,0.1490926,0.1398789,0.3893477,0.5025806,0.4346959,0.7307224,0.6811786,0.6061564,0.7418714,0.5059577,0.5037218,0.6404504,0.4549821,0.5510551,0.431842,0.7307261,0.41565,0.4287343,0.5501406,0.6222975,0.6779739,0.06528149,0.3257928,0.408147,0.4982832,0.6074622,0.6097834,0.2834879,0.3145706,0.427798,0.3709937,0.5481851,0.1907882,0.5475971,0.3295665,0.5644469,0.1865907,0.443376,0.2499506,0.0899664,0.4301164,0.2574368,0.245872,0.1384671,0.4827542,0.6887828,0.2994764,0.4870968,0.5536951,0.6517401,0.5641493,0.7766593,0.2056008,0.3339628,0.2923998,0.6864946,0.7014316,0.6474999,0.2851653,0.6106374,0.2689031,0.5393615,0.6545413,0.2902813,0.2847452,0.4027376,0.4058101,0.8234023,0.7714288,0.6155709,0.5342563,0.6828989,0.7345322,0.504959,0.490034
